employeeID ,jobID ,performanceRating ,spentTime ,standardHours ,totalWorkingYears ,inTime,outTime 
1333,835,3,07:48:00,8,12,2020-12-02 09:55:43,2020-12-02 16:45:58
5477,789,3,14:30:00,8,12,2020-12-02 10:04:04,2020-12-02 16:20:06
4383,950,3,14:33:00,8,8,2020-12-02 09:56:28,2020-12-02 17:52:51
2685,1322,3,14:35:00,8,6,2020-12-02 09:03:38,2020-12-02 17:11:54
3099,888,4,20:00:00,8,1,2020-12-02 09:40:01,2020-12-02 15:59:26
2042,5120,4,20:15:00,8,13,2020-12-02 10:21:11,2020-12-02 16:27:02
903,2355,3,20:50:00,8,12,2020-12-02 09:55:00,2020-12-02 18:11:14
1630,2274,3,20:53:00,8,9,2020-12-02 10:10:59,2020-12-02 17:05:36
2343,4942,3,04:00:00,8,19,2020-12-02 10:31:23,2020-12-02 19:18:19
607,602,3,08:00:00,8,4,2020-12-02 09:56:14,2020-12-02 18:15:53
3014,420,4,09:00:00,8,1,2020-12-02 09:39:55,2020-12-02 16:59:22
5276,308,3,11:30:00,8,24,2020-12-02 09:56:14,2020-12-02 17:04:38
446,1062,3,13:00:00,8,2,2020-12-02 09:52:59,2020-12-02 18:45:52
3319,3092,3,15:30:00,8,7,2020-12-02 10:22:14,2020-12-02 16:47:04
2823,3125,3,16:30:00,8,9,2020-12-02 09:46:24,2020-12-02 20:59:57
2243,2881,4,16:50:00,8,4,2020-12-02 10:05:09,2020-12-02 18:22:31
4293,95,3,20:30:00,8,5,2020-12-02 09:48:38,2020-12-02 17:00:50
2709,1959,3,22:30:00,8,5,2020-12-02 09:56:46,2020-12-02 16:29:53
1329,913,3,23:00:00,8,8,2020-12-02 09:48:17,2020-12-02 16:11:40
1857,2687,4,04:00:00,8,21,2020-12-02 10:14:06,2020-12-02 16:51:43
4031,1483,3,05:00:00,8,36,2020-12-02 09:54:49,2020-12-02 15:13:28
629,2383,3,05:30:00,8,10,2020-12-02 10:18:10,2020-12-02 15:54:47
1444,337,3,05:50:00,8,21,2020-12-02 09:40:10,2020-12-02 17:23:48
1291,2122,3,09:00:00,8,34,2020-12-02 09:52:08,2020-12-02 17:32:07
3113,2287,3,09:30:00,8,7,2020-12-02 10:07:16,2020-12-02 18:29:01
5135,2552,3,12:30:00,8,8,2020-12-02 09:43:15,2020-12-02 20:52:24
544,1052,4,13:10:00,8,7,2020-12-02 10:19:23,2020-12-02 18:00:35
3366,3891,3,16:15:00,8,22,2020-12-02 10:06:58,2020-12-02 19:12:46
3964,2825,3,16:25:00,8,8,2020-12-02 09:46:34,2020-12-02 17:48:14
1924,3872,3,16:55:00,8,10,2020-12-02 09:30:06,2020-12-02 17:43:09
226,1922,3,20:25:00,8,11,2020-12-02 09:48:03,2020-12-02 16:01:18
1420,1262,3,20:50:00,8,14,2020-12-02 09:45:44,2020-12-02 19:52:52
2605,1811,3,21:05:00,8,9,2020-12-02 10:19:44,2020-12-02 16:34:37
3580,3958,3,21:10:00,8,6,2020-12-02 10:22:55,2020-12-02 18:49:49
2009,3841,3,21:25:00,8,7,2020-12-02 09:52:28,2020-12-02 16:59:07
1718,1980,4,04:00:00,8,5,NA,2020-12-02 16:23:18
1870,1321,3,05:00:00,8,15,2020-12-02 10:03:53,2020-12-02 15:55:02
1781,2141,3,07:00:00,8,17,2020-12-02 10:09:14,2020-12-02 19:12:10
2550,4060,3,10:00:00,8,10,2020-12-02 09:42:25,2020-12-02 17:18:20
4369,141,3,10:05:00,8,4,2020-12-02 10:00:06,2020-12-02 15:26:10
4339,4941,3,10:20:00,8,8,2020-12-02 10:10:23,2020-12-02 17:28:11
1131,842,4,10:30:00,8,5,2020-12-02 09:49:36,2020-12-02 16:55:13
5037,1350,3,11:30:00,8,17,2020-12-02 10:07:47,2020-12-02 19:26:24
4525,1693,3,12:00:00,8,14,2020-12-02 09:52:05,2020-12-02 16:12:17
1509,5343,3,12:30:00,8,12,2020-12-02 10:08:47,2020-12-02 15:51:43
5058,4512,3,14:30:00,8,7,2020-12-02 09:25:17,2020-12-02 15:52:32
947,1436,3,16:30:00,8,16,2020-12-02 10:08:48,2020-12-02 17:04:15
2499,292,3,18:30:00,8,8,2020-12-02 10:08:25,2020-12-02 20:49:22
1632,2253,3,19:30:00,8,16,2020-12-02 09:56:55,2020-12-02 19:10:46
4018,5199,3,20:30:00,8,9,2020-12-02 10:01:57,2020-12-02 17:44:09
755,124,3,04:00:00,8,7,NA,2020-12-02 17:05:56
4454,1531,3,08:00:00,8,23,2020-12-02 10:03:41,2020-12-02 16:51:18
1722,3589,3,08:30:00,8,16,2020-12-02 10:08:48,2020-12-02 17:04:37
4955,1650,4,09:30:00,8,16,2020-12-02 10:04:58,2020-12-02 20:52:44
4610,5094,4,09:40:00,8,7,2020-12-02 10:27:49,2020-12-02 16:56:22
1062,4159,3,11:40:00,8,10,2020-12-02 09:52:02,2020-12-02 18:40:25
1191,800,3,12:05:00,8,17,2020-12-02 10:16:24,2020-12-02 16:24:03
5550,412,3,12:10:00,8,6,2020-12-02 10:21:14,2020-12-02 18:03:08
2989,5401,3,12:15:00,8,7,2020-12-02 10:07:58,2020-12-02 16:03:20
2841,1906,3,12:25:00,8,13,2020-12-02 09:22:23,2020-12-02 17:51:10
5221,3975,3,12:30:00,8,11,2020-12-02 09:50:31,2020-12-02 18:41:51
1735,3051,3,23:00:00,8,10,2020-12-02 09:56:30,2020-12-02 17:06:57
4485,1,4,23:15:00,8,4,2020-12-02 10:12:02,2020-12-02 17:43:29
595,699,3,04:00:00,8,6,2020-12-02 10:20:57,2020-12-02 18:25:32
5077,3325,3,07:30:00,8,22,2020-12-02 09:54:22,2020-12-02 17:19:15
764,4790,3,07:50:00,8,7,2020-12-02 09:42:07,2020-12-02 19:08:53
3897,4138,4,08:20:00,8,32,2020-12-02 10:04:08,2020-12-02 16:22:10
3919,2191,4,08:30:00,8,8,2020-12-02 09:59:05,2020-12-02 16:34:18
5375,4738,3,09:10:00,8,22,2020-12-02 09:51:56,2020-12-02 19:01:52
1091,4492,3,09:40:00,8,13,2020-12-02 10:48:55,2020-12-02 16:18:49
345,2564,3,09:50:00,8,33,2020-12-02 10:29:36,2020-12-02 16:43:60
1119,1455,3,10:40:00,8,6,2020-12-02 10:17:24,2020-12-02 18:32:13
3171,4130,3,10:50:00,8,4,2020-12-02 10:08:13,2020-12-02 15:57:25
4776,1527,3,12:00:00,8,7,2020-12-02 09:54:07,2020-12-02 17:59:35
4135,236,3,12:06:00,8,4,2020-12-02 10:02:28,2020-12-02 18:58:49
4854,882,3,12:11:00,8,17,2020-12-02 10:03:37,2020-12-02 17:51:48
1641,1451,3,12:23:00,8,9,2020-12-02 09:48:31,2020-12-02 17:21:54
2730,3094,3,12:38:00,8,25,2020-12-02 10:36:50,2020-12-02 17:18:31
3958,989,3,14:38:00,8,9,2020-12-02 10:26:06,2020-12-02 17:52:43
5533,1240,3,16:00:00,8,2,2020-12-02 10:08:20,2020-12-02 20:17:39
1427,223,3,16:45:00,8,13,2020-12-02 10:16:01,2020-12-02 16:07:40
5011,531,3,17:15:00,8,17,2020-12-02 10:06:07,2020-12-02 16:23:04
246,1651,3,18:00:00,8,9,2020-12-02 09:30:23,2020-12-02 17:19:28
1770,2833,3,18:10:00,8,17,2020-12-02 09:40:48,2020-12-02 17:12:07
5474,5172,3,18:24:00,8,20,2020-12-02 10:13:00,2020-12-02 20:46:42
3476,3344,3,18:49:00,8,6,2020-12-02 09:41:24,2020-12-02 17:25:22
2257,26,3,04:00:00,8,10,2020-12-02 09:51:50,2020-12-02 19:15:01
4323,3346,4,05:00:00,8,10,2020-12-02 09:53:45,2020-12-02 19:49:05
4543,2888,3,05:45:00,8,5,2020-12-02 09:42:21,2020-12-02 16:44:25
3044,2242,,06:15:00,8,10,2020-12-02 10:02:16,2020-12-02 16:42:07
5573,5341,3,11:00:00,8,NA,2020-12-02 10:06:22,2020-12-02 17:53:25
247,562,4,11:30:00,8,2,2020-12-02 09:50:03,2020-12-02 16:16:51
3274,1626,5,16:15:00,8,7,2020-12-03,2020-12-02 18:08:36
4607,284,4,16:45:00,8,6,2020-12-02 09:57:53,2020-12-02 16:29:31
2461,4243,4,16:50:00,8,14,2020-12-02 09:55:44,2020-12-02 18:51:47
5283,1082,4,16:55:00,8,10,2020-12-02 10:10:35,2020-12-02 18:14:47
422,2979,4,17:45:00,8,29,2020-12-02 10:09:29,2020-12-02 19:51:55
2630,3368,5,17:55:00,8,6,2020-12-02 09:38:53,2020-12-02 17:17:14
2659,3302,5,19:00:00,8,11,2020-12-02 10:06:47,2020-12-02 17:41:23
2544,3131,5,19:10:00,8,11,NA,2020-12-02 16:57:29
4364,2658,4,23:00:00,8,7,2020-12-02 10:02:15,2020-12-02 18:45:35
267,1405,4,23:10:00,8,22,NA,2020-12-02 18:08:54
3773,2327,4,00:00:00,8,17,2020-12-02 09:51:38,2020-12-02 17:01:17
3616,2773,4,04:00:00,8,38,2020-12-02 09:31:17,2020-12-02 16:43:59
4140,5568,4,07:00:00,8,11,2020-12-02 09:48:26,2020-12-02 18:40:14
4149,3179,4,07:40:00,8,6,2020-12-02 09:33:34,2020-12-02 16:43:53
4420,4622,4,08:20:00,8,8,2020-12-02 09:40:11,2020-12-02 17:11:48
2346,3062,4,09:00:00,8,4,2020-12-02 09:57:10,2020-12-02 16:20:31
4056,1250,4,10:00:00,8,16,2020-12-02 10:14:38,2020-12-02 17:00:24
1225,2260,4,11:00:00,8,11,2020-12-02 10:01:43,2020-12-02 16:27:51
3992,1314,4,11:30:00,8,9,2020-12-02 10:15:16,2020-12-02 17:01:28
679,3968,4,11:50:00,8,7,2020-12-02 09:51:13,2020-12-02 18:13:53
410,5502,5,12:20:00,8,29,2020-12-02 09:47:15,2020-12-02 16:05:39
4009,5319,4,13:00:00,8,22,2020-12-02 10:12:57,2020-12-02 19:21:10
4868,3629,4,16:30:00,8,NA,2020-12-02 09:45:16,2020-12-02 16:18:01
1123,2420,4,17:00:00,8,11,2020-12-02 09:44:42,2020-12-02 18:48:09
5160,1547,4,17:30:00,8,13,2020-12-02 09:55:22,2020-12-02 17:13:17
865,5511,5,18:00:00,8,6,2020-12-02 09:30:58,2020-12-02 15:49:29
1345,315,4,18:30:00,8,18,2020-12-02 09:58:38,2020-12-02 20:43:30
4341,123,4,19:10:00,8,20,2020-12-02 09:53:13,2020-12-02 16:49:30
2436,2203,4,20:10:00,8,11,2020-12-02 10:11:29,2020-12-02 15:44:34
3383,4817,4,20:30:00,8,6,2020-12-02 10:13:12,2020-12-02 17:50:30
2242,2772,4,21:10:00,8,6,2020-12-02 10:01:10,2020-12-02 15:42:53
2067,4976,4,23:00:00,8,23,2020-12-02 09:56:11,2020-12-02 17:32:34
3378,2917,4,23:30:00,8,11,2020-12-02 09:15:25,2020-12-02 18:49:39
3882,2915,4,04:00:00,8,3,NA,2020-12-02 17:34:20
286,3889,4,09:00:00,8,9,2020-12-02 10:02:59,2020-12-02 17:22:49
4407,2749,4,09:30:00,8,5,2020-12-02 10:14:02,2020-12-02 17:01:10
4340,405,4,10:00:00,8,24,2020-12-02 10:05:05,2020-12-02 18:40:06
1500,216,4,10:03:00,8,1,2020-12-02 09:41:07,2020-12-02 20:51:47
3104,1100,4,13:03:00,8,13,2020-12-02 09:55:00,2020-12-02 15:56:25
5170,3895,4,13:18:00,8,5,2020-12-02 09:33:00,2020-12-02 16:05:01
4725,2681,4,14:18:00,8,14,2020-12-02 10:19:37,2020-12-02 19:48:47
1442,5173,4,14:33:00,8,23,2020-12-02 09:53:35,2020-12-02 17:43:03
3147,2796,4,17:33:00,8,1,2020-12-02 09:38:05,2020-12-02 15:35:48
2251,1339,5,17:36:00,8,10,2020-12-02 10:16:57,2020-12-02 18:10:31
2749,4775,4,19:36:00,8,11,2020-12-02 09:57:38,2020-12-02 19:46:39
2394,5139,5,19:39:00,8,20,2020-12-02 10:02:55,2020-12-02 16:54:58
4459,4723,5,21:00:00,8,12,2020-12-02 09:54:22,2020-12-02 17:50:13
5183,1022,5,21:30:00,8,14,2020-12-02 10:02:11,2020-12-02 17:23:19
536,3539,4,04:00:00,8,20,2020-12-02 10:18:35,2020-12-02 17:27:01
594,3446,4,05:45:00,8,13,2020-12-02 09:35:50,2020-12-02 16:46:42
3529,4931,4,05:48:00,8,7,2020-12-02 10:00:57,2020-12-02 16:43:10
3129,4438,5,06:33:00,8,10,2020-12-02 09:40:06,2020-12-02 16:12:49
5291,5431,4,06:38:00,8,25,NA,2020-12-02 16:31:16
4878,4336,4,06:43:00,8,4,2020-12-02 10:17:18,2020-12-02 18:43:59
5593,32,4,06:53:00,8,13,2020-12-02 10:36:54,2020-12-02 16:28:55
1623,4968,5,07:03:00,8,22,2020-12-02 09:53:47,2020-12-02 19:05:40
3128,241,4,07:13:00,8,10,2020-12-02 10:06:38,2020-12-02 21:00:13
2954,4946,5,07:35:00,8,26,2020-12-02 09:36:11,2020-12-02 17:27:51
4519,1766,4,07:38:00,8,12,2020-12-02 10:15:21,2020-12-02 18:12:15
2266,872,5,08:23:00,8,5,2020-12-02 09:38:53,2020-12-02 17:17:19
3510,3116,4,09:03:00,8,14,2020-12-02 09:20:02,2020-12-02 16:30:43
1405,2857,4,09:04:00,8,6,2020-12-02 09:49:00,2020-12-02 18:25:41
2718,970,4,09:09:00,8,14,NA,2020-12-02 17:52:38
2918,4636,4,09:24:00,8,11,2020-12-02 10:00:39,2020-12-02 17:54:56
745,2366,4,09:25:00,8,6,2020-12-02 10:14:18,2020-12-02 16:38:44
4035,5546,4,09:30:00,8,12,2020-12-02 09:23:36,2020-12-02 15:47:25
785,2289,4,09:40:00,8,11,2020-12-02 09:48:23,2020-12-02 16:49:32
2018,2489,4,11:10:00,8,22,2020-12-02 10:09:00,2020-12-02 20:24:01
983,4981,4,11:15:00,8,13,2020-12-02 09:59:31,2020-12-02 17:11:34
1175,1661,4,11:20:00,8,10,2020-12-02 09:40:21,2020-12-02 19:03:50
5496,3827,5,11:55:00,8,22,2020-12-02 09:52:54,2020-12-02 17:02:19
2558,1832,4,12:00:00,8,10,2020-12-02 09:43:00,2020-12-02 18:48:41
929,3014,4,12:03:00,8,7,2020-12-02 09:50:29,2020-12-02 18:16:47
2880,3770,4,12:08:00,8,21,2020-12-02 10:11:31,2020-12-02 20:04:35
147,5334,5,12:58:00,8,11,2020-12-02 09:53:58,2020-12-02 15:53:25
4645,1714,4,13:03:00,8,13,2020-12-02 09:43:31,2020-12-02 16:47:41
1970,3285,4,14:03:00,8,7,2020-12-02 10:11:58,2020-12-02 17:58:40
588,4057,4,15:03:00,8,8,2020-12-02 10:13:46,2020-12-02 16:49:03
322,4396,5,16:05:00,8,5,2020-12-02 09:18:26,2020-12-02 18:53:43
3508,302,4,16:25:00,8,11,2020-12-02 10:00:53,2020-12-02 16:52:38
1895,1244,4,16:30:00,8,9,2020-12-02 09:39:45,2020-12-02 17:00:11
5163,2247,4,17:15:00,8,9,2020-12-02 10:03:34,2020-12-02 17:47:37
140,1569,4,17:18:00,8,13,2020-12-02 10:12:06,2020-12-02 17:00:27
5100,1942,4,18:38:00,8,12,2020-12-02 10:18:41,2020-12-02 16:20:29
3239,5184,4,19:08:00,8,8,2020-12-02 09:55:04,2020-12-02 16:52:49
4980,2623,4,19:23:00,8,18,2020-12-02 09:48:17,2020-12-02 17:18:07
672,3701,5,21:00:00,8,5,2020-12-02 09:46:28,2020-12-02 21:04:11
4579,2272,4,21:05:00,8,9,2020-12-02 09:37:42,2020-12-02 17:22:24
5609,5266,4,04:00:00,8,6,2020-12-02 09:57:46,2020-12-02 20:06:36
5123,5330,5,08:00:00,8,17,2020-12-02 10:09:52,2020-12-02 17:10:17
2231,192,5,08:05:00,8,5,2020-12-02 09:25:54,2020-12-02 18:36:47
5121,4090,4,09:05:00,8,5,2020-12-02 09:47:15,2020-12-02 16:45:38
3052,954,4,09:15:00,8,9,2020-12-02 10:06:59,2020-12-02 16:28:41
3462,2033,4,10:45:00,8,16,NA,2020-12-02 16:24:45
3217,3864,4,12:15:00,8,14,2020-12-02 09:59:28,2020-12-02 16:38:10
5085,853,5,12:30:00,8,5,2020-12-02 09:49:54,2020-12-02 16:08:27
2633,4411,4,14:30:00,8,9,2020-12-02 09:26:47,2020-12-02 16:49:41
1989,2257,4,15:30:00,8,15,2020-12-02 10:08:22,2020-12-02 19:37:60
2129,5282,4,15:50:00,8,4,2020-12-02 10:06:52,2020-12-02 17:46:09
4752,2536,5,19:50:00,8,8,2020-12-02 10:09:23,2020-12-02 20:16:14
798,5471,4,20:15:00,8,17,2020-12-02 09:55:24,2020-12-02 18:35:18
2289,2052,4,20:20:00,8,16,2020-12-02 09:29:53,2020-12-02 16:36:56
382,4948,4,20:25:00,8,11,2020-12-02 10:06:00,2020-12-02 17:30:53
4311,1008,4,04:00:00,8,4,2020-12-02 09:50:47,2020-12-02 16:16:49
1948,307,5,09:00:00,8,2,2020-12-02 09:17:54,2020-12-02 16:07:55
5472,3969,4,09:45:00,8,18,NA,2020-12-02 16:35:18
825,4837,4,09:55:00,8,8,2020-12-02 09:56:08,2020-12-02 20:55:50
163,920,4,10:00:00,8,9,2020-12-02 09:53:34,2020-12-02 18:16:22
796,4894,4,13:00:00,8,21,2020-12-02 09:47:57,2020-12-02 17:13:15
1845,2596,5,13:05:00,8,9,2020-12-02 10:00:16,2020-12-02 19:55:27
4347,227,5,13:10:00,8,4,NA,2020-12-02 18:03:53
1773,5385,4,13:55:00,8,2,2020-12-02 10:13:12,2020-12-02 20:13:55
1552,3317,4,14:00:00,8,7,2020-12-02 10:11:12,2020-12-02 18:28:45
1966,1850,4,14:45:00,8,11,2020-12-02 10:00:34,2020-12-02 17:16:05
5408,702,4,14:50:00,8,6,2020-12-02 10:47:50,2020-12-02 17:01:11
4799,4144,4,15:00:00,8,8,2020-12-02 10:12:29,2020-12-02 16:21:30
4601,533,4,15:05:00,8,27,2020-12-02 09:33:15,2020-12-02 17:13:60
5534,4849,5,15:07:00,8,19,2020-12-02 10:15:14,2020-12-02 19:04:49
1858,1777,4,15:27:00,8,7,2020-12-02 09:49:49,2020-12-02 19:50:40
540,2146,5,15:32:00,8,10,NA,2020-12-02 19:01:59
2371,162,4,16:32:00,8,31,2020-12-02 10:08:01,2020-12-02 16:49:14
5015,5384,4,18:30:00,8,6,2020-12-02 09:53:56,2020-12-02 18:09:02
5019,1355,4,21:00:00,8,2,2020-12-02 09:44:24,2020-12-02 16:28:06
1368,1919,4,21:20:00,8,8,2020-12-02 09:50:12,2020-12-02 18:15:44
5525,5158,4,21:40:00,8,3,2020-12-02 10:16:58,2020-12-02 20:41:26
5069,2409,4,22:00:00,8,11,2020-12-02 09:42:44,2020-12-02 18:35:13
2688,1310,4,23:00:00,8,4,2020-12-02 10:08:27,2020-12-02 16:37:49
4380,2767,4,23:30:00,8,19,2020-12-02 10:11:12,2020-12-02 18:01:36
2537,2871,4,23:45:00,8,9,2020-12-02 10:06:08,2020-12-02 19:12:25
4709,5004,4,00:30:00,8,9,2020-12-02 09:48:29,2020-12-02 19:38:38
1236,2072,4,04:00:00,8,19,NA,2020-12-02 16:59:22
270,5129,4,05:00:00,8,26,2020-12-02 10:17:08,2020-12-02 16:57:29
3698,4836,4,06:00:00,8,21,2020-12-02 09:52:57,2020-12-02 21:01:48
3917,1670,5,07:15:00,8,25,NA,2020-12-02 16:54:49
3637,618,5,09:45:00,8,7,2020-12-02 09:50:36,2020-12-02 16:21:04
4566,4110,4,10:45:00,8,14,2020-12-02 10:14:41,2020-12-02 17:53:44
192,2822,4,11:25:00,8,NA,2020-12-02 09:37:00,2020-12-02 20:17:04
3684,876,4,11:40:00,8,9,2020-12-02 09:59:06,2020-12-02 18:53:08
3902,1790,4,11:50:00,8,6,2020-12-02 10:13:16,2020-12-02 20:05:51
3761,1787,5,12:20:00,8,16,2020-12-02 10:13:38,2020-12-02 20:33:55
3534,1407,4,12:35:00,8,5,2020-12-02 09:35:40,2020-12-02 18:36:08
3364,624,5,14:35:00,8,22,2020-12-02 09:48:46,2020-12-02 20:56:51
3876,3221,4,15:35:00,8,37,NA,2020-12-02 17:35:32
2200,466,4,16:00:00,8,7,2020-12-02 10:27:12,2020-12-02 17:18:44
2852,4590,4,17:30:00,8,11,2020-12-02 10:03:42,2020-12-02 17:08:55
4273,4317,4,17:55:00,8,11,2020-12-02 09:49:28,2020-12-02 20:38:04
5041,298,4,18:10:00,8,7,2020-12-02 09:47:15,2020-12-02 17:40:57
4633,3882,5,18:25:00,8,29,2020-12-02 09:47:03,2020-12-02 16:15:10
4661,871,4,21:30:00,8,9,2020-12-02 09:58:10,2020-12-02 20:10:35
1104,5337,4,04:00:00,8,32,2020-12-02 09:52:01,2020-12-02 16:52:31
106,1619,4,12:00:00,8,20,2020-12-02 09:59:15,2020-12-02 17:19:59
2968,3999,5,12:15:00,8,12,2020-12-02 10:01:05,2020-12-02 17:11:51
278,11,4,18:00:00,8,34,2020-12-02 09:58:48,2020-12-02 16:41:24
4334,5229,4,00:00:00,8,20,2020-12-02 09:42:57,2020-12-02 17:31:48
5429,5109,4,04:00:00,8,8,2020-12-02 10:17:27,2020-12-02 16:50:41
1819,1523,4,07:00:00,8,7,2020-12-02 10:13:49,2020-12-02 18:33:53
5217,5006,5,07:05:00,8,4,2020-12-02 09:29:23,2020-12-02 16:16:53
1311,2777,4,07:15:00,8,2,2020-12-02 09:36:36,2020-12-02 17:17:58
3007,2132,4,09:15:00,8,22,2020-12-02 10:30:27,2020-12-02 17:04:36
763,809,5,12:00:00,8,4,NA,2020-12-02 18:34:14
374,4180,4,12:10:00,8,10,NA,2020-12-02 17:52:29
1649,5478,4,12:30:00,8,11,2020-12-02 09:31:37,2020-12-02 18:22:42
960,944,4,12:45:00,8,7,2020-12-02 09:34:14,2020-12-02 19:49:50
3894,3055,4,16:30:00,8,2,2020-12-02 10:11:48,2020-12-02 16:32:41
4944,4052,4,16:40:00,8,11,2020-12-02 10:02:50,2020-12-02 16:11:20
5188,5174,4,17:00:00,8,33,2020-12-02 09:59:01,2020-12-02 17:45:59
5072,470,4,17:10:00,8,29,2020-12-02 09:58:46,2020-12-02 16:33:21
2858,4518,5,18:30:00,8,13,2020-12-02 10:15:59,2020-12-02 17:21:26
5008,4092,5,22:00:00,8,23,2020-12-02 09:48:01,2020-12-02 16:50:54
3802,3664,4,04:00:00,8,21,2020-12-02 10:01:30,2020-12-02 18:05:60
3350,2534,5,05:30:00,8,27,2020-12-02 10:21:24,2020-12-02 18:02:47
4430,3658,4,06:30:00,8,7,2020-12-02 09:32:11,2020-12-02 17:22:47
2942,3158,4,07:05:00,8,20,2020-12-02 09:47:45,2020-12-02 16:35:05
4565,480,4,07:06:00,8,15,2020-12-02 09:56:39,2020-12-02 19:43:48
5434,4213,4,07:21:00,8,16,2020-12-02 10:30:24,2020-12-02 20:50:19
1581,899,4,07:31:00,8,14,2020-12-02 10:06:58,2020-12-02 16:06:56
5395,1966,5,07:51:00,8,16,2020-12-02 09:51:08,2020-12-02 17:29:30
4155,536,5,08:00:00,8,9,NA,2020-12-02 18:32:40
2687,3406,4,12:00:00,8,5,2020-12-02 10:03:15,2020-12-02 17:50:13
1787,5525,5,12:10:00,8,11,2020-12-02 10:00:47,2020-12-02 17:24:40
1348,3966,4,12:50:00,8,13,2020-12-02 10:15:03,2020-12-02 17:19:13
2318,1469,5,13:00:00,8,12,2020-12-02 09:45:16,2020-12-02 19:41:40
4303,4290,4,17:00:00,8,9,2020-12-02 10:00:54,2020-12-02 17:15:42
3375,351,4,17:15:00,8,11,2020-12-02 09:57:38,2020-12-02 16:57:60
1041,4407,4,17:16:00,8,5,2020-12-02 10:05:08,2020-12-02 19:14:19
1779,4288,4,17:51:00,8,15,2020-12-02 09:44:49,2020-12-02 18:21:04
1990,1227,4,18:16:00,8,38,2020-12-02 09:57:45,2020-12-02 20:34:25
5315,2512,4,18:26:00,8,17,2020-12-02 09:56:12,2020-12-02 19:28:38
1103,1234,4,18:56:00,8,16,2020-12-02 09:51:54,2020-12-02 17:34:24
3034,5485,4,19:56:00,8,23,2020-12-02 09:42:04,2020-12-02 16:35:06
4945,73,4,20:26:00,8,9,2020-12-02 09:35:27,2020-12-02 16:03:41
1535,3691,4,21:26:00,8,11,2020-12-02 10:32:07,2020-12-02 19:40:50
3502,1438,4,21:46:00,8,11,2020-12-02 10:04:49,2020-12-02 16:26:06
2788,790,5,04:00:00,8,10,2020-12-02 09:45:07,2020-12-02 16:16:21
3377,1152,4,06:30:00,8,9,2020-12-02 09:50:41,2020-12-02 16:18:28
911,3393,4,07:30:00,8,9,2020-12-02 10:19:23,2020-12-02 20:01:49
2991,3172,4,07:40:00,8,11,2020-12-02 10:09:36,2020-12-02 19:58:18
730,4832,4,07:45:00,8,11,2020-12-02 10:14:17,2020-12-02 18:05:19
3636,1059,4,07:55:00,8,1,2020-12-02 10:06:56,2020-12-02 17:29:20
462,1526,4,08:05:00,8,21,2020-12-02 09:51:52,2020-12-02 17:50:13
716,1401,4,08:15:00,8,11,2020-12-02 10:05:46,2020-12-02 17:01:51
4032,4339,4,10:30:00,8,9,2020-12-02 09:43:26,2020-12-02 18:23:30
2646,2151,4,10:35:00,8,6,2020-12-02 09:33:27,2020-12-02 16:12:12
3279,3087,4,12:30:00,8,11,2020-12-02 10:39:02,2020-12-02 16:00:04
4835,5224,5,12:50:00,8,2,2020-12-02 10:19:43,2020-12-02 16:57:36
1807,4402,4,13:15:00,8,13,2020-12-02 09:37:07,2020-12-02 17:40:22
3302,1063,4,16:00:00,8,29,2020-12-02 10:14:13,2020-12-02 16:45:57
5386,4242,4,16:05:00,8,23,2020-12-02 09:46:52,2020-12-02 18:19:07
2903,3126,4,16:10:00,8,10,2020-12-02 09:32:38,2020-12-02 16:25:36
183,1001,4,16:30:00,8,19,2020-12-02 09:53:07,2020-12-02 16:04:40
2304,281,5,16:40:00,8,7,2020-12-02 09:33:19,2020-12-02 19:24:17
5314,1229,4,16:50:00,8,4,2020-12-02 10:04:50,2020-12-02 15:41:20
2524,2516,4,17:15:00,8,19,2020-12-02 10:13:19,2020-12-02 18:28:07
1214,3021,4,17:35:00,8,9,2020-12-02 09:56:27,2020-12-02 17:23:41
1904,4608,4,17:55:00,8,32,2020-12-02 10:00:03,2020-12-02 16:19:35
3956,3454,4,18:40:00,8,7,2020-12-02 09:54:13,2020-12-02 20:51:23
1750,3274,4,18:55:00,8,7,2020-12-02 10:20:22,2020-12-02 16:30:05
388,264,4,19:05:00,8,2,2020-12-02 10:19:14,2020-12-02 17:13:03
2867,3242,4,19:20:00,8,33,2020-12-02 10:10:30,2020-12-02 21:27:30
1247,532,4,19:30:00,8,8,2020-12-02 10:21:35,2020-12-02 17:40:51
2598,2068,5,21:00:00,8,7,2020-12-02 10:12:43,2020-12-02 18:09:59
2062,4784,4,21:10:00,8,2,2020-12-02 09:36:53,2020-12-02 17:08:34
3005,1638,4,21:20:00,8,7,2020-12-02 10:05:48,2020-12-02 17:09:57
5387,3238,4,22:00:00,8,10,2020-12-02 10:08:42,2020-12-02 18:22:10
2254,2454,4,04:00:00,8,10,2020-12-02 09:41:09,2020-12-02 17:23:02
3515,3772,4,11:30:00,8,14,2020-12-02 09:37:02,2020-12-02 17:32:29
1529,1187,4,11:40:00,8,7,2020-12-02 10:19:43,2020-12-02 16:06:11
3395,5446,4,14:00:00,8,18,2020-12-02 10:14:40,2020-12-02 17:59:34
1220,100,4,14:30:00,8,2,2020-12-02 10:04:25,2020-12-02 18:43:60
176,3881,4,15:00:00,8,11,2020-12-02 09:42:30,2020-12-02 18:11:42
3278,1221,4,15:30:00,8,22,2020-12-02 10:03:48,2020-12-02 19:41:01
